"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"anticancer-regimen-plandefinition","PlanDefinition.action.action.prefix","PlanDefinition.action.action.prefix","","","",0,1,"","","","string {[]} {[]}
","User-visible prefix for the action (e.g. 1. or A.)","A user-visible prefix for the action.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.prefix",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"anticancer-regimen-plandefinition","PlanDefinition.action.action.title","PlanDefinition.action.action.title","","","",1,1,"Y","","","string {[]} {[]}
","User-visible title","The title of the action displayed to a user.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.title",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"anticancer-regimen-plandefinition","PlanDefinition.action.action.description","PlanDefinition.action.action.description","","","",0,1,"","","","string {[]} {[]}
","Brief description of the action","A brief description of the action used to provide a summary to display to the user.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"anticancer-regimen-plandefinition","PlanDefinition.action.action.textEquivalent","PlanDefinition.action.action.textEquivalent","","","",0,1,"","","","string {[]} {[]}
","Static text equivalent of the action, used if the dynamic aspects cannot be interpreted by the receiving system","A text equivalent of the action to be performed. This provides a human-interpretable description of the action when the definition is consumed by a system that might not be capable of interpreting it dynamically.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.textEquivalent",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"anticancer-regimen-plandefinition","PlanDefinition.action.action.priority","PlanDefinition.action.action.priority","","","",0,1,"","","","code {[]} {[]}
","routine | urgent | asap | stat","Indicates how quickly the action should be addressed with respect to other actions.","","","","","","","","","",,"required","Identifies the level of importance to be assigned to actioning the request.","http://hl7.org/fhir/ValueSet/request-priority|4.0.1","",,,,"PlanDefinition.action.priority",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"anticancer-regimen-plandefinition","PlanDefinition.action.action.code","PlanDefinition.action.action.code","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Code representing the meaning of the action or sub-actions","A code that provides meaning for the action or action group. For example, a section may have a LOINC code for the section of a documentation template.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.code",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"anticancer-regimen-plandefinition","PlanDefinition.action.action.reason","PlanDefinition.action.action.reason","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Why the action should be performed","A description of why this action is necessary or appropriate.","This is different than the clinical evidence documentation, it's an actual business description of the reason for performing the action.","","","","","","","","",,,,,"",,,,"PlanDefinition.action.reason",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"anticancer-regimen-plandefinition","PlanDefinition.action.action.documentation","PlanDefinition.action.action.documentation","","","",0,*,"","","","RelatedArtifact {[]} {[]}
","Supporting documentation for the intended performer of the action","Didactic or other informational resources associated with the action that can be provided to the CDS recipient. Information resources can include inline text commentary and links to web resources.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.documentation",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"anticancer-regimen-plandefinition","PlanDefinition.action.action.goalId","PlanDefinition.action.action.goalId","","","",0,*,"","","","id {[]} {[]}
","What goals this action supports","Identifies goals that this action supports. The reference must be to a goal element defined within this plan definition.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.goalId",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"anticancer-regimen-plandefinition","PlanDefinition.action.action.subject[x]","PlanDefinition.action.action.subject[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Group|4.0.1]]}","Type of individual the action is focused on","A code or group definition that describes the intended subject of the action and its children, if any.","The subject of an action overrides the subject at a parent action or on the root of the PlanDefinition if specified.

In addition, because the subject needs to be resolved during realization, use of subjects in actions (or in the ActivityDefinition referenced by the action) resolves based on the set of subjects supplied in context and by type (i.e. the patient subject would resolve to a resource of type Patient).","Multiple steps in a protocol often have different groups of steps that are focused on testing different things. The subject of an action specifies the focus of the action and any child actions.","","Patient","","","","","",,"extensible","The possible types of subjects for a plan definition (E.g. Patient, Practitioner, Organization, Location, etc.).","http://hl7.org/fhir/ValueSet/subject-type|4.0.1","",,,,"PlanDefinition.action.subject[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"anticancer-regimen-plandefinition","PlanDefinition.action.action.trigger","PlanDefinition.action.action.trigger","","","",0,*,"","","","TriggerDefinition {[]} {[]}
","When the action should be triggered","A description of when the action should be triggered.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.trigger",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
